id,price_usd
2264800,118428.1484375
2264801,172142.265625
2264807,222145.171875
2264808,94115.5625
2264811,290316.0
2264812,171897.125
2264813,180177.09375
2264818,171897.125
2264835,315535.5625
2264838,124831.4609375
2264847,209665.59375
2264851,280373.03125
2264878,54074.9765625
2264880,378237.9375
2264888,149972.984375
2264890,36782.0
2264893,209727.359375
2264896,199018.671875
2264920,206236.796875
2264924,133244.390625
2264925,109907.7421875
2264927,178247.84375
2264929,236479.8125
2264940,126025.3203125
2264943,106656.71875
2264946,100498.65625
2264952,626870.0625
2264960,67472.015625
2264970,503558.96875
2264971,126025.3203125
2264975,100498.65625
2264976,248934.375
2264981,69488.8203125
2264986,363388.1875
2264989,133089.640625
2264992,458785.28125
2264994,141428.703125
2264997,125656.1953125
2265009,138363.78125
2265015,117505.6953125
2265019,402470.96875
2265023,221336.703125
2265028,66426.0390625
2265029,289975.625
2265031,537812.25
2265038,88114.4296875
2265045,381333.9375
2265046,364531.28125
2265055,400699.0
2265057,523279.625
2265059,232451.484375
2265060,247566.171875
2265063,256283.4375
2265085,66568.9140625
2265086,95094.390625
2265087,91964.2421875
2265097,207690.578125
2265098,64501.703125
2265133,130309.46875
2265145,756254.375
2265155,150886.5625
2265180,111330.3828125
2265183,163645.8125
2265192,37364.609375
2265193,414347.40625
2265194,248198.953125
2265195,248763.21875
2265196,290732.59375
2265220,139108.46875
2265226,105495.7265625
2265230,298564.09375
2265232,73316.7421875
2265236,368457.8125
2265246,80871.6953125
2265257,122213.0859375
2265258,180836.3125
2265259,101696.25
2265263,92696.71875
2265267,124338.125
2265270,127966.015625
2265513,228340.578125
2265537,373751.125
2265542,210840.96875
2265545,254557.484375
2265547,145994.546875
2265549,67705.703125
2265551,175969.578125
2265552,107601.3359375
2265553,107582.4140625
2265554,108507.9375
2265555,96169.1484375
2265556,128827.015625
2265557,96150.2265625
2265558,97075.75
2265559,131134.8125
2265560,132286.578125
2265561,133212.109375
2265562,133212.109375
2265563,165326.75
2265564,165563.984375
2265565,166173.765625
2265566,167253.375
2265567,165563.984375
2265568,166173.765625
2265569,167253.375
2265570,113541.0703125
2265571,91237.9921875
2265572,91371.109375
2265573,91608.3359375
2265574,91608.3359375
2265599,134060.859375
2265603,158481.359375
2265606,61900.56640625
2265607,82623.4765625
2265610,118469.484375
2265611,98144.6875
2265613,91720.5
2265614,123136.8203125
2265626,141899.328125
2265630,137927.109375
2265631,218104.5625
2265632,74709.96875
2265636,325247.15625
2265638,87902.2734375
2265639,150448.65625
2265642,96019.65625
2265670,139868.03125
2265671,89451.2734375
2265672,69364.953125
2265674,267078.0
2265675,295065.625
2265676,144118.109375
2265677,143272.203125
2265678,109898.5703125
2265681,140518.0625
2265683,141587.984375
2265684,155518.890625
2265685,134093.671875
2265687,345746.8125
2265688,90440.328125
2265689,90440.328125
2265690,164704.6875
2265691,91380.40625
2265692,92519.0
2265693,92829.2578125
2265694,92829.2578125
2265695,98208.6796875
2265696,98208.6796875
2265697,96615.4375
2265698,97835.2578125
2265699,98145.515625
2265700,98145.515625
2265701,99295.796875
2265702,96615.4375
2265703,97252.1484375
2265704,97835.2578125
2265705,98145.515625
2265706,98145.515625
2265707,102784.6953125
2265708,1455383.25
2265710,136874.078125
2265711,133463.5625
2265712,119659.6015625
2265719,259867.640625
2265721,154073.984375
2265729,282446.5625
2265733,117761.3203125
2265734,88814.3359375
2265755,165093.328125
2265756,112119.9375
2265757,112119.9375
2265758,126665.859375
2265767,127744.4921875
2265768,127744.4921875
2265779,160628.390625
2265780,157440.34375
2265781,156689.203125
2265784,87654.578125
2265785,104178.75
2265786,145190.46875
2265787,148069.234375
2265788,122744.4296875
2265789,233927.09375
2265790,184300.921875
2265791,184300.921875
2265793,334635.78125
2265794,372451.625
2265795,385870.8125
2265798,320463.46875
2265799,372451.625
2265800,331318.0625
2265801,385870.8125
2265804,88322.921875
2265805,90698.5
2265809,189163.015625
2265810,95047.1484375
2265813,130473.34375
2265816,310989.53125
2265817,77852.5703125
2265818,64717.8984375
2265822,124349.6484375
2265824,235996.03125
2265830,64753.21875
2265831,175860.328125
2265833,185397.53125
2265834,205158.40625
2265851,725676.125
2265853,116626.671875
2265857,79293.6171875
2265868,110032.765625
2265869,89327.71875
2265870,131543.96875
2265871,131543.96875
2265872,131543.96875
2265873,131543.96875
2265874,131543.96875
2265876,83644.0546875
2265877,100759.203125
2265879,161042.03125
2265881,72030.71875
2265886,270816.65625
2265887,536593.5625
2265888,277708.65625
2265889,64380.39453125
2265926,127297.9375
2265927,94437.4921875
2265928,94127.234375
2265929,94594.5078125
2265930,92994.375
2265931,68679.046875
2265932,180558.203125
2265933,193814.53125
2265934,298133.15625
2265936,76981.59375
2265937,76981.59375
2265938,87905.734375
2265946,88154.328125
2265954,411309.15625
2265955,94070.875
2265957,760043.375
2265959,123744.5859375
2265963,194886.265625
2265964,111165.6171875
2265966,133548.828125
2265967,133548.828125
2265968,159876.125
2265974,60341.0859375
2265978,350098.28125
2265980,108559.453125
2265981,425498.125
2265982,310043.90625
2265983,228245.015625
2265984,120389.4765625
2265988,171216.90625
2265989,90305.4765625
2265991,134355.96875
2266020,188400.625
2266031,116851.7265625
2266032,287133.65625
2266064,128480.6953125
2266079,643593.875
2266080,643593.875
2266083,697960.0625
2266084,697960.0625
2266102,460215.6875
2266105,682281.9375
2266106,682281.9375
2266109,600355.375
2266110,600355.375
2266113,427014.34375
2266114,427014.34375
2266117,437210.71875
2266118,437210.71875
2266121,212418.5
2266156,229376.953125
2266158,205176.53125
2266159,90919.5546875
2266171,651444.0625
2266172,651444.0625
2266177,291328.875
2266178,291328.875
2266179,291328.875
2266180,291328.875
2266189,314713.0625
2266190,314713.0625
2266244,625504.625
2266245,625504.625
2266254,459257.0
2266255,459257.0
2266258,677961.0
2266259,677961.0
2266260,743611.5625
2266261,743611.5625
2266262,469925.40625
2266263,469925.40625
2266277,685696.9375
2266278,960640.6875
2266279,960640.6875
2266284,521670.125
2266285,521670.125
2266294,403705.25
2266297,639727.5
2266316,578962.9375
2266317,578962.9375
2266320,233222.359375
2266321,233222.359375
2266322,435075.6875
2266323,435075.6875
2266334,686575.8125
2266335,686575.8125
2266342,264288.78125
2266348,548398.5625
2266352,317334.78125
2266353,317334.78125
2266356,273446.375
2266357,273446.375
2266366,969537.75
2266367,969537.75
2266373,244656.0625
2266374,244656.0625
2266378,227372.921875
2266444,504897.6875
2266446,719845.625
2266447,2304861.75
2266449,205312.453125
2266452,302778.21875
2266454,234080.796875
2266455,332496.8125
2266467,217114.546875
2266469,558631.0
2266477,415997.53125
2266478,151666.09375
2266481,115797.15625
2266483,203913.3125
2266485,192961.765625
2266486,678178.8125
2266487,678178.8125
2266489,586201.75
2266503,583115.25
2266519,219429.59375
2266523,529404.3125
2266527,157621.140625
2266530,115797.15625
2266532,478263.25
2266533,145329.65625
2266534,207990.8125
2266562,241224.578125
2266563,156425.6875
2266569,150485.6875
2266570,412312.3125
2266571,647747.0625
2266572,335012.9375
2266574,116350.1484375
2266587,135810.328125
2266597,220782.3125
2266599,153104.484375
2266602,1080634.375
2266603,1080634.375
2266604,1080634.375
2266605,1080634.375
2266654,651444.0625
2266658,135837.75
2266664,660713.75
2266673,218638.03125
2266688,653161.125
2266699,904584.6875
2266700,425273.0625
2266701,647356.25
2266702,647356.25
2266710,138380.046875
2266712,88867.796875
2266717,88867.796875
2266722,88954.25
2266723,128719.8046875
2266729,128719.8046875
2266730,128719.8046875
2266731,128719.8046875
2266732,128719.8046875
2266733,128719.8046875
2266734,128719.8046875
2266735,128719.8046875
2266736,128719.8046875
2266737,128719.8046875
2266739,128719.8046875
2266740,128719.8046875
2266741,128719.8046875
2266742,128719.8046875
2266743,128719.8046875
2266744,88954.25
2266748,123077.296875
2266749,360042.15625
2266775,190420.5625
2266781,162761.6875
2266783,190420.5625
2266784,190420.5625
2266793,180637.40625
2266795,142770.125
2266802,196210.578125
2266805,196210.578125
2266816,271453.53125
2266826,101689.9140625
2266835,258334.1875
2266836,334954.4375
2266838,101689.9140625
2266839,163434.46875
2266845,158409.921875
2266848,130458.15625
2266851,159134.984375
2266856,159822.609375
2266857,92228.8828125
2266863,629304.4375
2266865,209120.9375
2266888,70371.203125
2266889,123388.1171875
2266893,331971.96875
2266898,316241.46875
2266918,106751.7109375
2266924,349377.9375
2266945,128215.953125
2266947,317085.03125
2267013,55798.05078125
2267025,1173998.875
2267031,55798.05078125
2267032,55798.05078125
2267033,55798.05078125
2267034,55798.05078125
2267049,165489.421875
2267051,165489.421875
2267067,142512.71875
2267073,128138.5703125
2267074,86884.0625
2267075,97489.859375
2267076,682923.875
2267086,125279.8359375
2267097,249542.28125
2267100,94109.34375
2267105,120389.8046875
2267108,95178.9921875
2267109,89219.5390625
2267129,180950.8125
2267140,111544.9375
2267141,109613.984375
2267142,110752.84375
2267143,129051.1875
2267144,129051.1875
2267145,129051.1875
2267146,129051.1875
2267147,196911.40625
2267148,89221.875
2267149,89221.875
2267156,608637.1875
2267168,163112.8125
2267169,99115.96875
2267178,258880.078125
2267180,165751.953125
2267181,156763.46875
2267185,181383.171875
2267198,171270.53125
2267200,171270.53125
2267207,187425.328125
2267210,89182.03125
2267213,263832.0625
2267217,165058.921875
2267222,145000.515625
2267229,481119.40625
2267237,624778.3125
2267238,142050.765625
2267239,274066.53125
2267251,154152.65625
2267255,153472.296875
2267257,136482.75
2267259,158252.96875
2267260,135504.78125
2267261,101692.7421875
2267262,130629.234375
2267264,179118.78125
2267302,329530.0
2267306,62264.2734375
2267307,181026.296875
2267308,108780.8671875
2267311,247377.578125
2267312,242684.53125
2267315,204005.234375
2267316,233491.4375
2267318,79692.71875
2267319,165362.96875
2267321,109033.9453125
2267323,112701.1953125
2267324,112978.8125
2267325,114484.140625
2267326,83720.1171875
2267332,234664.546875
2267333,262104.03125
2267334,81588.8359375
2267336,81588.8359375
2267337,81588.8359375
2267338,211816.21875
2267339,309908.71875
2267341,66791.84375
2267342,108391.9765625
2267344,195929.640625
2267345,214950.546875
2267348,481997.875
2267349,320489.15625
2267350,792259.875
2267365,333340.125
2267366,201439.453125
2267367,255314.59375
2267371,513583.0
2267372,467115.65625
2267373,483885.78125
2267376,123910.6015625
2267386,26286.44140625
2267475,131081.15625
2267480,138186.5625
2267487,412824.4375
2267488,173680.046875
2267489,178117.78125
2267504,321409.3125
2267515,121956.8046875
2267516,228161.265625
2267517,78464.4921875
2267518,186466.5625
2267519,186466.5625
2267520,101515.0546875
2267521,129694.703125
2267522,100734.5234375
2267523,111803.515625
2267524,102433.7421875
2267525,127687.0625
2267527,201586.609375
2267528,54752.375
2267529,91580.421875
2267530,148180.109375
2267533,129789.8984375
2267544,190576.625
2267546,143965.28125
2267547,184307.515625
2267551,159329.0
2267552,141057.109375
2267602,218359.921875
2267603,200326.0
2267605,92462.9453125
2267608,56534.0859375
2267609,129025.1640625
2267612,222323.75
2267614,153328.84375
2267621,163636.328125
2267623,124861.15625
2267624,195753.109375
2267627,76257.359375
2267628,90928.140625
2267629,120897.78125
2267632,249231.5625
2267633,46655.16796875
2267634,46655.16796875
2267635,46655.16796875
2267636,46655.16796875
2267637,168028.84375
2267638,260982.21875
2267646,133963.0
2267653,150481.8125
2267654,76427.125
2267657,127652.734375
2267668,115680.8203125
2267670,620121.9375
2267671,324838.25
2267672,247370.578125
2267673,364733.21875
2267674,181865.265625
2267675,94829.1171875
2267677,395084.40625
2267693,204896.59375
2267694,368305.40625
2267696,161521.453125
2267705,73937.5546875
2267711,112511.9140625
2267712,78425.0078125
2267731,102503.75
2267792,305991.125
2267800,242673.515625
2267821,569568.4375
2267839,232141.5625
2267840,227315.125
2267900,162178.28125
2267908,137610.546875
2267928,238433.484375
2267932,78274.984375
2267934,109648.5703125
2267936,153586.0
2267943,100382.3828125
2267946,102928.6875
2267947,81496.234375
2267951,177114.1875
2267953,83431.84375
2267958,119302.1015625
2267960,94239.609375
2267964,100756.7890625
2267978,109498.328125
2267981,219584.765625
2267982,224904.53125
2267985,79413.71875
2267994,112810.828125
2268002,353774.3125
2268003,247060.609375
2268005,121391.25
2268029,1718675.25
2268036,428287.28125
2268045,220755.515625
2268050,88908.0390625
2268051,101276.3125
2268052,257243.0
2268053,96628.3828125
2268055,141431.796875
2268059,174342.0625
2268091,184062.046875
2268145,58181.55078125
2268150,120416.8125
2268158,413123.1875
2268159,636613.25
2268160,189600.046875
2268161,139652.921875
2268170,175033.203125
2268189,146426.609375
2268193,269603.40625
2268201,94650.6171875
2268204,300960.90625
2268208,132877.328125
2268218,154191.078125
2268221,211532.375
2268224,171201.46875
2268227,106798.6796875
2268231,116244.9296875
2268234,133977.96875
2268237,311415.75
2268240,269061.78125
2268244,115922.4921875
2268248,171201.46875
2268254,101591.3046875
2268267,171201.46875
2268270,166576.203125
2268273,164942.71875
2268284,413194.53125
2268286,126763.4453125
2268294,117854.9453125
2268295,198402.265625
2268297,132877.328125
2268300,247996.796875
2268301,178305.484375
2268303,165956.265625
2268305,285328.5
2268307,164942.71875
2268309,216171.53125
2268312,292600.15625
2268315,156808.28125
2268317,295779.40625
2268318,370551.625
2268325,219336.015625
2268327,455473.90625
2268329,277221.96875
2268332,247996.796875
2268333,262631.125
2268338,74164.0703125
2268340,269603.40625
2268343,286290.46875
2268345,131226.484375
2268347,135551.046875
2268351,146965.96875
2268355,239273.265625
2268357,164942.71875
2268359,389573.5
2268367,209923.421875
2268372,161626.109375
2268374,161002.296875
2268376,170295.453125
2268381,165790.8125
2268386,75243.703125
2268390,414633.0
2268392,98441.734375
2268395,238956.859375
2268399,269603.40625
2268406,134763.109375
2268408,252789.15625
2268413,164942.71875
2268419,216569.453125
2268425,551365.1875
2268429,268564.78125
2268432,316216.84375
2268437,172440.515625
2268439,149985.40625
2268441,149985.40625
2268449,139652.921875
2268453,164942.71875
2268455,286290.46875
2268474,300291.8125
2268475,70620.1015625
2268479,239273.265625
2268483,135551.046875
2268485,300960.90625
2268491,303676.40625
2268497,131359.09375
2268505,117046.96875
2268508,105829.8515625
2268511,569411.1875
2268517,102633.7265625
2268519,84381.4921875
2268521,135895.578125
2268529,74135.0703125
2268531,80320.453125
2268533,80082.453125
2268535,263453.9375
2268537,118046.6484375
2268541,175074.46875
2268543,201871.484375
2268545,174330.5
2268546,164942.71875
2268548,482754.4375
2268550,290292.9375
2268553,106798.6796875
2268567,131961.078125
2268569,388042.375
2268573,163529.734375
2268582,552154.875
2268587,239070.390625
2268591,66406.0703125
2268593,80082.453125
2268597,66406.0703125
2268599,66406.0703125
2268601,79689.0078125
2268603,79689.0078125
2268605,79689.0078125
2268607,79689.0078125
2268609,79689.0078125
2268612,79689.0078125
2268614,166576.203125
2268616,134467.0625
2268622,402330.59375
2268624,105489.3984375
2268626,123741.640625
2268628,344649.53125
2268629,344649.53125
2268631,287108.71875
2268635,166629.015625
2268640,531559.25
2268642,725388.5625
2268650,177797.09375
2268652,135551.046875
2268656,135417.828125
2268662,262874.84375
2268664,178691.453125
2268666,157952.25
2268668,80320.453125
2268670,74135.0703125
2268676,311415.75
2268684,256197.09375
2268690,135666.3125
2268692,121021.59375
2268696,69112.3828125
2268698,69112.3828125
2268700,69112.3828125
2268702,69112.3828125
2268704,69112.3828125
2268706,69112.3828125
2268708,69112.3828125
2268710,69112.3828125
2268712,69112.3828125
2268714,127614.0
2268716,121021.59375
2268717,121021.59375
2268719,121021.59375
2268722,121021.59375
2268724,140187.78125
2268735,68519.7578125
2268737,121922.71875
2268739,268564.78125
2268741,318349.6875
2268749,78920.0234375
2268751,66566.6171875
2268754,339717.625
2268756,130340.125
2268763,110689.359375
2268765,171201.46875
2268769,111497.1953125
2268771,384973.1875
2268779,236173.828125
2268783,196957.734375
2268785,233374.453125
2268787,181143.734375
2268789,242310.65625
2268797,216569.453125
2268801,369732.71875
2268803,115238.0546875
2268807,279053.5
2268809,285328.5
2268815,157256.40625
2268836,440244.875
2268838,135895.578125
2268842,300960.90625
2268852,111497.1953125
2268873,124687.140625
2268889,172440.515625
2268892,164932.125
2268895,95446.8984375
2268897,901145.9375
2268905,201887.078125
2268908,122183.6015625
2268912,204155.125
2268919,281174.84375
2268925,45431.18359375
2268935,111697.3359375
2268947,116498.4453125
2268951,493750.71875
2268975,219773.375
2268977,293330.125
2268983,124390.3359375
2268997,440244.875
2269000,269603.40625
2269002,184505.84375
2269005,293238.375
2269007,141705.5
2269009,285808.71875
2269017,184834.0625
2269023,116498.4453125
2269029,121436.1640625
2269035,268662.8125
2269037,127614.0
2269041,277752.03125
2269045,169201.03125
2269055,106798.6796875
2269057,380515.90625
2269067,183612.78125
2269069,236418.359375
2269075,211209.1875
2269077,167805.90625
2269081,381171.3125
2269094,69112.3828125
2269102,108349.1640625
2269110,66406.0703125
2269116,249398.53125
2269122,112040.546875
2269129,136107.1875
2269155,115910.6796875
2269172,86085.1796875
2269176,64693.5625
2269179,78496.4375
2269180,252323.640625
2269181,149834.03125
2269185,224485.46875
2269187,131749.53125
2269193,75079.7734375
2269197,75079.7734375
2269203,109746.0859375
2269205,312119.0
2269206,124889.3828125
2269210,114176.125
2269211,84198.5390625
2269215,304104.28125
2269216,92914.53125
2269237,111513.03125
2269238,166946.734375
2269240,87614.046875
2269257,230059.0625
2269278,465751.21875
2269302,405242.875
2269304,89637.75
2269314,89637.75
2269315,67117.8359375
2269325,89637.75
2269326,82470.1640625
2269338,82470.1640625
2269361,138833.765625
2269380,649259.0
2269386,128827.78125
2269392,166978.453125
2269403,165666.1875
2269424,289548.9375
2269430,77388.9296875
2269432,116139.7109375
2269437,75673.640625
2269438,102001.3125
2269450,116139.7109375
2269457,116139.7109375
2269459,130773.75
2269462,389558.3125
2269463,170555.15625
2269464,111433.5
2269470,75673.640625
2269483,116139.7109375
2269535,424085.1875
2269542,158081.015625
2269549,130773.453125
2269640,223964.125
2269641,640744.75
2269696,172112.171875
2269715,153981.796875
2269722,131762.53125
2269758,294867.0625
2269761,-36790.19140625
2269762,123352.5859375
2269763,435822.28125
2269794,256338.5625
2269795,197537.359375
2269800,116596.7265625
2270115,1930239.75
2270126,110780.9765625
2270130,487757.28125
2270131,145211.546875
2270139,349870.46875
2270165,92903.2890625
2270166,58461.4375
2270167,141420.671875
2270209,270332.375
2270216,237633.453125
2270219,96262.96875
2270226,119146.953125
2270227,205930.15625
2270232,1501274.125
2270235,503393.21875
2270243,170158.578125
2270246,274799.84375
2270248,665015.5625
2270260,98424.125
2270276,309420.84375
2270280,214482.671875
2270290,313969.96875
2270317,119643.515625
2270326,310106.96875
2270337,83116.765625
2270351,330083.0
2270358,242677.75
2270363,166180.296875
2270373,417464.1875
2270386,78213.15625
2270387,255328.734375
2270414,217318.25
2270416,64161.453125
2270417,287023.6875
2270424,154710.078125
2270426,227711.796875
2270436,86383.2734375
2270439,216949.203125
2270454,290195.9375
2270455,134844.6875
2270457,222640.953125
2270458,207577.203125
2270463,798118.875
2270464,602489.3125
2270465,1177379.5
2270491,153159.28125
2270516,95636.71875
2270518,174803.640625
2270524,174408.40625
2270526,88128.1484375
2270528,96971.1171875
2270539,460599.3125
2270543,249340.59375
2270546,186346.515625
2270549,156612.15625
2270550,259069.765625
2270552,101515.0234375
2270556,99547.46875
2270565,93124.59375
2270568,108622.5
2270578,394763.71875
2270588,529387.375
2270589,469875.75
2270596,79639.3671875
2270597,80814.046875
2270598,171759.46875
2270601,257069.84375
2270604,112736.9453125
2270607,167148.484375
2270722,102903.5625
2270746,195970.765625
2270749,316216.84375
2270750,268662.8125
2270752,139485.484375
2270765,103677.4609375
2270769,37191.28515625
2270770,66943.0390625
2270800,313351.875
2270815,257738.75
2270816,1133995.25
2270824,92260.21875
2270825,113000.859375
2270830,291481.3125
2270851,259516.75
2270863,259516.75
2270871,188289.4375
2270874,308932.8125
2270937,787058.5625
2270939,155049.53125
2270940,164351.84375
2270941,202322.125
2270942,303379.0
2270947,270465.0625
2270949,92186.7890625
2270958,332500.75
2270964,116413.0546875
2270968,159297.265625
2270969,52944.58203125
2271002,157482.671875
2271005,192469.59375
2271016,153823.859375
2271017,171150.453125
2271022,211734.109375
2271027,122132.4453125
2271028,114204.4296875
2271034,198126.0
2271035,132462.90625
2271038,132462.90625
2271062,132462.90625
2271064,152393.78125
2271065,95415.234375
2271071,301718.1875
2271072,90279.859375
2271075,125201.1875
2271078,223784.71875
2271085,180880.5625
2271117,214461.375
2271119,238942.953125
2271121,159996.34375
2271124,292991.40625
2271136,453634.6875
2271137,114500.3828125
2271138,114500.3828125
2271139,114500.3828125
2271140,114500.3828125
2271141,114500.3828125
2271142,156122.265625
2271143,156122.265625
2271144,156122.265625
2271145,156122.265625
2271146,156122.265625
2271164,77966.2109375
2271167,813613.6875
2271187,165527.015625
2271193,175690.28125
2271201,193356.15625
2271205,160284.84375
2271210,143123.234375
2271211,143123.234375
2271212,446230.90625
2271213,405543.90625
2271218,312808.8125
2271221,87721.953125
2271223,186157.546875
2271233,246686.25
2271234,331425.53125
2271235,303731.34375
2271236,142641.546875
2271238,667662.375
2271248,626410.1875
2271255,92837.9921875
2271257,96612.2109375
2271258,145980.0
2271261,198019.046875
2271268,170867.125
2271283,69792.265625
2271287,239604.796875
2271293,113320.203125
2271302,159122.09375
2271310,122453.078125
2271311,133498.140625
2271313,165029.28125
2271317,195940.328125
2271319,600308.375
2271320,1196834.625
2271325,167365.390625
2271328,182520.5625
2271338,72827.1640625
2271339,72827.1640625
2271344,80486.96875
2271345,413405.3125
2271347,875493.1875
2271349,77787.0
2271351,328844.25
2271358,105218.96875
2271362,247667.15625
2271363,325279.15625
2271368,128625.0703125
2271376,210630.671875
2271377,188929.421875
2271379,123550.1171875
2271380,156012.765625
2271383,346050.9375
2271389,111895.6796875
2271395,91921.9609375
2271398,183524.890625
2271401,337218.625
2271407,595736.625
2271409,452671.71875
2271411,364563.40625
2271414,150355.125
2271415,149676.828125
2271416,182146.140625
2271419,177299.234375
2271421,254053.0625
2271422,108668.0546875
2271427,70336.6796875
2271448,184463.203125
2271450,112323.0546875
2271454,260208.03125
2271460,209311.484375
2271462,554962.75
2271472,453686.375
2271473,1333104.625
2271476,125251.796875
2271477,119816.1875
2271479,150552.765625
2271483,474256.9375
2271484,474256.9375
2271485,541493.6875
2271488,403013.53125
2271492,81202.671875
2271493,80103.5859375
2271494,79912.5625
2271495,79920.5078125
2271497,90047.5625
2271498,71915.9921875
2271530,129343.2734375
2271534,112984.0390625
2271537,156286.1875
2271539,182385.53125
2271540,193607.25
2271544,216890.34375
2271545,149602.4375
2271547,115516.625
2271549,158782.453125
2271550,119518.3984375
2271563,120509.859375
2271566,146945.84375
2271580,261202.953125
2271582,119593.4140625
2271585,199193.390625
2271586,126733.265625
2271589,273696.34375
2271598,159204.515625
2271599,209282.171875
2271604,232925.828125
2271607,116187.7890625
2271608,91401.875
2271615,-15307.2021484375
2271700,85765.0859375
2271702,249728.265625
2271705,409765.15625
2271706,108379.0546875
2271709,76142.7578125
2271711,76142.7578125
2271712,76026.3125
2271713,75997.5546875
2271716,82989.03125
2271717,77877.59375
2271718,161302.5625
2271719,71211.2890625
2271720,222921.5625
2271721,112741.3046875
2271730,108409.703125
2271736,149403.046875
2271738,102767.75
2271739,90465.2578125
2271741,152567.09375
2271742,148758.640625
2271743,89147.75
2271744,89458.0078125
2271745,115397.3125
2271746,154421.890625
2271747,163825.15625
2271750,101449.65625
2271752,158936.78125
2271753,291951.09375
2271754,101063.109375
2271763,1256107.375
2271767,156515.640625
2271768,121753.5
2271773,108825.078125
2271774,183576.625
2271793,155880.296875
2271794,110403.390625
2271855,171157.234375
2271861,95314.828125
2271863,76393.640625
2271977,428244.125
2271978,470549.8125
2271983,185324.734375
2271984,39544.875
2271987,186355.84375
2271988,473119.4375
2271989,625801.375
2271992,214305.171875
2271999,184012.234375
2272001,120884.6640625
2272004,139564.0
2272016,157973.0625
2272017,92517.625
2272018,52380.95703125
2272022,216844.234375
2272025,256039.328125
2272031,450757.9375
2272034,105292.5078125
2272037,153101.25
2272042,79179.453125
2272048,79036.859375
2272073,138790.171875
2272074,116411.8984375
2272075,111384.0234375
2272103,96804.171875
2272105,174452.34375
2272106,160174.21875
2272107,160174.21875
2272131,348217.8125
2272132,237026.171875
2272133,98367.25
2272134,220242.5
2272136,133544.609375
2272145,75586.0703125
2272146,119499.578125
2272175,136282.25
2272176,186891.9375
2272177,114862.765625
